date,year,channel,total_value,quantity,transactions,active_stores,active_products
2025-06-28,2025,Mobile App,1297370.03,2040,562,30,757
2025-06-28,2025,Online,2456235.85,3979,1127,30,1363
2025-06-29,2025,In-Store,4831006.98,7823,2194,30,2109
2025-06-29,2025,Mobile App,1289281.38,2130,579,30,790
2025-06-29,2025,Online,2457627.76,4005,1110,30,1335
2025-06-30,2025,In-Store,4331957.56,7410,2064,30,1989
2025-06-30,2025,Mobile App,1313024.51,2098,565,30,796
2025-06-30,2025,Online,2662910.28,4090,1106,30,1318
2025-07-01,2025,In-Store,4409600.22,7014,1940,30,1997
2025-07-01,2025,Mobile App,1132841.6,1858,498,30,703
2025-07-01,2025,Online,2547057.82,4108,1073,30,1292
2025-07-02,2025,In-Store,4241025.66,6898,1871,30,1931
2025-07-02,2025,Mobile App,1050685.44,1763,492,30,674
2025-07-02,2025,Online,2389027.24,3990,1085,30,1288
2025-07-03,2025,In-Store,4239581.26,6977,1915,30,1952
2025-07-03,2025,Mobile App,1192396.94,1960,538,30,770
2025-07-03,2025,Online,2592281.18,3965,1095,30,1325
2025-07-04,2025,In-Store,4590902.69,7277,1972,30,1993
2025-07-04,2025,Mobile App,1226194.96,1920,499,30,747
2025-07-04,2025,Online,2304395.39,3794,1048,30,1293
2025-07-05,2025,In-Store,4093816.06,6815,1897,30,1976
2025-07-05,2025,Mobile App,1131011.01,1886,503,30,708
2025-07-05,2025,Online,2298461.52,3516,1000,30,1255
2025-07-06,2025,In-Store,4209846.13,7045,1993,30,2013
2025-07-06,2025,Mobile App,1166770.42,1898,523,30,725
2025-07-06,2025,Online,2091944.79,3485,984,30,1174
2025-07-07,2025,In-Store,4250382.5,6933,1915,30,1949
2025-07-07,2025,Mobile App,1065417.63,1838,509,30,728
2025-07-07,2025,Online,2310829.65,3807,1002,30,1262
2025-07-08,2025,In-Store,4260087.1,6944,1878,30,1896
2025-07-08,2025,Mobile App,1270266.67,1991,538,30,746
2025-07-08,2025,Online,2388636.72,3873,1091,30,1325
2025-07-09,2025,In-Store,4310636.01,7054,1940,30,1975
2025-07-09,2025,Mobile App,1103174.94,1771,515,30,684
2025-07-09,2025,Online,2313909.21,3753,1064,30,1277
2025-07-10,2025,In-Store,4181489.03,6930,1901,30,1943
2025-07-10,2025,Mobile App,1207193.13,1917,528,30,716
2025-07-10,2025,Online,2417871.05,3764,1030,30,1257
2025-07-11,2025,In-Store,4239348.14,7006,1901,30,1977
2025-07-11,2025,Mobile App,1296352.38,1933,542,30,752
2025-07-11,2025,Online,2557661.86,3946,1040,30,1293
2025-07-12,2025,In-Store,4698618.05,7434,2038,30,2078
2025-07-12,2025,Mobile App,1212251.52,1953,521,30,724
2025-07-12,2025,Online,2431416.48,3906,1064,30,1266
2025-07-13,2025,In-Store,4395904.87,6961,1944,30,1931
2025-07-13,2025,Mobile App,1126854.54,1822,523,30,718
2025-07-13,2025,Online,2251499.55,3552,1009,30,1256
2025-07-14,2025,In-Store,4302663.01,6990,1945,30,1953
2025-07-14,2025,Mobile App,1119442.16,1901,530,30,728
2025-07-14,2025,Online,2241780.84,3624,1007,30,1210
2025-07-15,2025,In-Store,4600432.48,7287,1986,30,2069
2025-07-15,2025,Mobile App,1264047.66,1945,525,30,745
2025-07-15,2025,Online,2475976.9,3836,1053,30,1310
2025-07-16,2025,In-Store,4406516.13,7209,1928,30,1963
2025-07-16,2025,Mobile App,1068481.57,1701,499,30,703
2025-07-16,2025,Online,2211564.75,3698,1029,30,1213
2025-07-17,2025,In-Store,4469748.33,7175,1963,30,1995
2025-07-17,2025,Mobile App,1255399.09,1971,529,30,739
2025-07-17,2025,Online,2441007.64,3792,1035,30,1306
2025-07-18,2025,In-Store,4461035.89,6966,1931,30,1985
2025-07-18,2025,Mobile App,1199599.78,1972,534,30,769
2025-07-18,2025,Online,2414747.62,3977,1063,30,1291
2025-07-19,2025,In-Store,4471945.43,7137,1973,30,2016
2025-07-19,2025,Mobile App,1216324.27,1877,538,30,744
2025-07-19,2025,Online,2429379.51,3887,1077,30,1299
2025-07-20,2025,In-Store,4319671.95,6902,1934,30,1960
2025-07-20,2025,Mobile App,1299423.41,2016,547,30,755
2025-07-20,2025,Online,2321204.92,3638,986,30,1200
2025-07-21,2025,In-Store,4320105.16,7112,1978,30,2023
2025-07-21,2025,Mobile App,1063964.31,1638,469,30,650
2025-07-21,2025,Online,2137197.78,3532,980,30,1226
2025-07-22,2025,In-Store,4547329.26,7242,1940,30,2039
2025-07-22,2025,Mobile App,1167969.2,1907,506,30,736
2025-07-22,2025,Online,2221779.55,3663,999,30,1264
2025-07-23,2025,In-Store,4222928.29,6804,1912,30,1952
2025-07-23,2025,Mobile App,1170932.25,1862,494,30,693
2025-07-23,2025,Online,2359839.7,3676,1014,30,1211
2025-07-24,2025,In-Store,3930849.35,6913,1890,30,1975
2025-07-24,2025,Mobile App,1020017.35,1830,507,30,700
2025-07-24,2025,Online,2153957.47,3881,1058,30,1274
2025-07-25,2025,In-Store,3878745.7,6932,1909,30,1950
2025-07-25,2025,Mobile App,983098.6,1767,515,30,714
2025-07-25,2025,Online,1923056.72,3438,954,30,1170
2025-07-26,2025,In-Store,4118602.17,6903,1915,30,1969
2025-07-26,2025,Mobile App,1156470.9,1993,548,30,734
2025-07-26,2025,Online,2330122.72,3884,1078,30,1324
2025-07-27,2025,In-Store,3917191.52,6770,1891,30,1945
2025-07-27,2025,Mobile App,1020679.01,1867,520,30,722
2025-07-27,2025,Online,2158490.6,3830,1027,30,1278
2025-07-28,2025,In-Store,4143959.68,7050,1962,30,2019
2025-07-28,2025,Mobile App,1184435.96,2035,549,30,776
2025-07-28,2025,Online,2269525.5,4051,1085,30,1328
2025-07-29,2025,In-Store,4037285.37,6917,1912,30,1940
2025-07-29,2025,Mobile App,921284.15,1682,494,30,686
2025-07-29,2025,Online,2273400.13,3896,1094,30,1313
2025-07-30,2025,In-Store,4200689.63,7229,1949,30,1993
2025-07-30,2025,Mobile App,1112676.83,1948,526,30,754
2025-07-30,2025,Online,2203424.41,3950,1082,30,1318
2025-07-31,2025,In-Store,3843521.55,6771,1918,30,1931
2025-07-31,2025,Mobile App,1047900.43,1806,502,30,695
2025-07-31,2025,Online,2141190.38,3700,1047,30,1255
2025-08-01,2025,In-Store,4403910.05,7688,2129,30,2099
2025-08-01,2025,Mobile App,1226085.55,2194,600,30,851
2025-08-01,2025,Online,2273785.45,3870,1055,30,1288
2025-08-02,2025,In-Store,4429615.87,7697,2085,30,2100
2025-08-02,2025,Mobile App,1277186.96,2110,572,30,826
2025-08-02,2025,Online,2391483.34,4338,1140,30,1390
2025-08-03,2025,In-Store,4449987.55,7678,2116,30,2073
2025-08-03,2025,Mobile App,1142083.71,2006,542,30,780
2025-08-03,2025,Online,2242383.91,3985,1072,30,1308
2025-08-04,2025,In-Store,4028155.33,7275,2012,30,2041
2025-08-04,2025,Mobile App,1206982.48,2168,599,30,832
2025-08-04,2025,Online,2555871.94,4309,1165,30,1403
2025-08-05,2025,In-Store,3922103.72,7868,2181,30,2107
2025-08-05,2025,Mobile App,1105682.7,2070,591,30,797
2025-08-05,2025,Online,2130882.79,4077,1142,30,1363
2025-08-06,2025,In-Store,3859278.29,7496,2115,30,2067
2025-08-06,2025,Mobile App,1118055.21,2151,590,30,837
2025-08-06,2025,Online,2038733.2,3987,1088,30,1286
2025-08-07,2025,In-Store,3959325.5,7763,2151,30,2136
2025-08-07,2025,Mobile App,1108137.1,2084,588,30,808
2025-08-07,2025,Online,2220910.94,4160,1159,30,1375
2025-08-08,2025,In-Store,3947857.54,7735,2130,30,2119
2025-08-08,2025,Mobile App,1041295.92,1981,550,30,751
2025-08-08,2025,Online,2144350.88,4259,1107,30,1332
2025-08-09,2025,In-Store,3978502.8,7665,2115,30,2117
2025-08-09,2025,Mobile App,1047259.21,2010,577,30,750
2025-08-09,2025,Online,2140284.03,4020,1091,30,1349
2025-08-10,2025,In-Store,4049813.76,7980,2201,30,2228
2025-08-10,2025,Mobile App,1137883.73,2154,602,30,801
2025-08-10,2025,Online,2142651.92,4228,1146,30,1375
2025-08-11,2025,In-Store,3890179.77,7728,2160,30,2108
2025-08-11,2025,Mobile App,1113037.83,2218,612,30,819
2025-08-11,2025,Online,2182689.35,4171,1157,30,1376
2025-08-12,2025,In-Store,3839212.71,7700,2120,30,2143
2025-08-12,2025,Mobile App,1023636.51,2023,553,30,799
2025-08-12,2025,Online,2097872.36,4068,1116,30,1377
2025-08-13,2025,In-Store,3840876.44,7652,2118,30,2159
2025-08-13,2025,Mobile App,1040528.03,2020,573,30,780
2025-08-13,2025,Online,2021733.09,4069,1136,30,1340
2025-08-14,2025,In-Store,4295061.68,7976,2187,30,2147
2025-08-14,2025,Mobile App,1157097.18,2012,563,30,765
2025-08-14,2025,Online,2206772.36,3979,1112,30,1296
2025-08-15,2025,In-Store,4124918.86,7650,2138,30,2101
2025-08-15,2025,Mobile App,1148605.32,2118,600,30,822
2025-08-15,2025,Online,2398682.29,4265,1164,30,1363
2025-08-16,2025,In-Store,4296214.43,7718,2146,30,2127
2025-08-16,2025,Mobile App,1098091.69,1879,535,30,760
2025-08-16,2025,Online,2304308.36,4157,1146,30,1340
2025-08-17,2025,In-Store,4053635.94,7363,2038,30,2060
2025-08-17,2025,Mobile App,1083644.08,2011,581,30,798
2025-08-17,2025,Online,2090358.56,3883,1097,30,1344
2025-08-18,2025,In-Store,4402128.12,7820,2192,30,2167
2025-08-18,2025,Mobile App,1058644.65,1919,562,30,757
2025-08-18,2025,Online,2291780.54,4203,1122,30,1338
2025-08-19,2025,In-Store,4299444.57,7750,2135,30,2118
2025-08-19,2025,Mobile App,1119376.92,2029,592,30,810
2025-08-19,2025,Online,2328680.81,4224,1191,30,1411
2025-08-20,2025,In-Store,4462214.11,8021,2188,30,2176
2025-08-20,2025,Mobile App,1218866.76,2121,588,30,801
2025-08-20,2025,Online,2381289.56,4318,1151,30,1397
2025-08-21,2025,In-Store,4974896.86,8159,2255,30,2180
2025-08-21,2025,Mobile App,955762.33,1778,514,30,726
2025-08-21,2025,Online,2248188.03,3839,1059,30,1324
2025-08-22,2025,In-Store,4830004.82,7744,2081,30,2063
2025-08-22,2025,Mobile App,1340115.33,2134,585,30,804
2025-08-22,2025,Online,2628241.01,4122,1143,30,1351
2025-08-23,2025,In-Store,4693581.4,7691,2110,30,2100
2025-08-23,2025,Mobile App,1296792.18,2032,560,30,777
2025-08-23,2025,Online,2516321.19,4141,1136,30,1364
2025-08-24,2025,In-Store,4822100.52,7816,2152,30,2090
2025-08-24,2025,Mobile App,1194949.61,2054,563,30,766
2025-08-24,2025,Online,2549116.42,4246,1163,30,1427
2025-08-25,2025,In-Store,4698860.64,7581,2069,30,2075
2025-08-25,2025,Mobile App,1287884.25,2118,567,30,817
2025-08-25,2025,Online,2609219.7,4325,1165,30,1403
2025-08-26,2025,In-Store,4963288.36,7876,2132,30,2103
2025-08-26,2025,Mobile App,1110644.68,1883,547,30,747
2025-08-26,2025,Online,2476433.04,4143,1153,30,1385
2025-08-27,2025,In-Store,4674823.84,7615,2159,30,2072
2025-08-27,2025,Mobile App,1233158.33,2113,595,30,792
2025-08-27,2025,Online,2554426.66,4227,1133,30,1377
2025-08-28,2025,In-Store,4778891.58,7621,2095,30,2077
2025-08-28,2025,Mobile App,1200053.64,1983,562,30,792
2025-08-28,2025,Online,2699595.81,4247,1171,30,1373
2025-08-29,2025,In-Store,4980497.39,8043,2200,30,2159
2025-08-29,2025,Mobile App,1146038.08,1877,524,30,737
2025-08-29,2025,Online,2510156.63,4039,1166,30,1372
2025-08-30,2025,In-Store,4732796.72,7765,2129,30,2125
2025-08-30,2025,Mobile App,1330282.39,2207,610,30,830
2025-08-30,2025,Online,2507580.82,4091,1138,30,1345
2025-08-31,2025,In-Store,4628292.82,7611,2152,30,2081
2025-08-31,2025,Mobile App,1440425.53,2352,627,30,876
2025-08-31,2025,Online,2712952.86,4364,1160,30,1347
2025-09-01,2025,In-Store,4993036.92,7881,2181,30,2142
2025-09-01,2025,Mobile App,1251873.39,2118,609,30,828
2025-09-01,2025,Online,2770716.55,4546,1216,30,1448
2025-09-02,2025,In-Store,4667980.72,7605,2158,30,2093
2025-09-02,2025,Mobile App,1368185.13,2107,583,30,802
2025-09-02,2025,Online,2897978.16,4532,1241,30,1473
2025-09-03,2025,In-Store,5002683.94,7841,2198,30,2136
2025-09-03,2025,Mobile App,1454207.46,2315,607,30,839
2025-09-03,2025,Online,2735083.81,4302,1185,30,1398
2025-09-04,2025,In-Store,5052270.14,8065,2259,30,2108
2025-09-04,2025,Mobile App,1300497.56,2145,591,30,842
2025-09-04,2025,Online,2553271.98,4198,1159,30,1408
2025-09-05,2025,In-Store,5292328.24,8500,2333,30,2239
2025-09-05,2025,Mobile App,1416167.65,2142,579,30,798
2025-09-05,2025,Online,2713967.94,4500,1221,30,1416
2025-09-06,2025,In-Store,5035406.88,8088,2235,30,2211
2025-09-06,2025,Mobile App,1322778.48,2092,581,30,832
2025-09-06,2025,Online,2657184.99,4031,1128,30,1336
2025-09-07,2025,In-Store,4778810.28,7828,2230,30,2092
2025-09-07,2025,Mobile App,1282564.9,2133,590,30,790
2025-09-07,2025,Online,2408547.05,4042,1139,30,1345
2025-09-08,2025,In-Store,5037091.46,8057,2163,30,2159
2025-09-08,2025,Mobile App,1482105.44,2261,626,30,855
2025-09-08,2025,Online,2740992.15,4361,1172,30,1395
2025-09-09,2025,In-Store,4885197.71,8006,2208,30,2128
2025-09-09,2025,Mobile App,1349430.03,2240,627,30,849
2025-09-09,2025,Online,2594354.2,4177,1148,30,1372
2025-09-10,2025,In-Store,5199752.86,8193,2262,30,2180
2025-09-10,2025,Mobile App,1418046.67,2333,609,30,878
2025-09-10,2025,Online,2904839.19,4594,1253,30,1454
2025-09-11,2025,In-Store,5116669.17,8145,2240,30,2129
2025-09-11,2025,Mobile App,1294635.49,1965,575,30,785
2025-09-11,2025,Online,2822445.29,4478,1213,30,1413
2025-09-12,2025,In-Store,4769317.59,8232,2215,30,2205
2025-09-12,2025,Mobile App,1434836.73,2400,630,30,900
2025-09-12,2025,Online,2881414.66,4492,1234,30,1425
2025-09-13,2025,In-Store,4910948.45,7983,2201,30,2102
2025-09-13,2025,Mobile App,1336999.43,2081,569,30,790
2025-09-13,2025,Online,2743466.9899999998,4474,1212,30,1449
2025-09-14,2025,In-Store,5036267.81,8197,2214,30,2189
2025-09-14,2025,Mobile App,1330580.5,2270,610,30,841
2025-09-14,2025,Online,2570768.38,4065,1138,30,1316
2025-09-15,2025,In-Store,5137672.56,8233,2249,30,2177
2025-09-15,2025,Mobile App,1271279.24,2241,605,30,845
2025-09-15,2025,Online,2871934.98,4626,1258,30,1488
2025-09-16,2025,In-Store,5226593.96,8302,2247,30,2217
2025-09-16,2025,Mobile App,1292781.17,2023,577,30,788
2025-09-16,2025,Online,2825125.66,4354,1198,30,1431
2025-09-17,2025,In-Store,4728681.59,7736,2106,30,2082
2025-09-17,2025,Mobile App,1290612.06,2177,631,30,817
2025-09-17,2025,Online,2669052.95,4226,1189,30,1393
2025-09-18,2025,In-Store,5054499.98,8094,2262,30,2207
2025-09-18,2025,Mobile App,1333554.42,2217,600,30,830
2025-09-18,2025,Online,2848326.82,4565,1275,30,1486
2025-09-19,2025,In-Store,4839358.09,7805,2204,30,2122
2025-09-19,2025,Mobile App,1246744.04,2056,556,30,817
2025-09-19,2025,Online,2424745.12,4061,1169,30,1330
2025-09-20,2025,In-Store,4802206.15,8046,2219,30,2162
2025-09-20,2025,Mobile App,1310113.44,2222,618,30,842
2025-09-20,2025,Online,2707591.07,4311,1149,30,1421
2025-09-21,2025,In-Store,4839158.48,8073,2236,30,2156
2025-09-21,2025,Mobile App,1284152.17,2199,604,30,856
2025-09-21,2025,Online,2800674.65,4513,1228,30,1390
2025-09-22,2025,In-Store,4850905.74,7806,2186,30,2110
2025-09-22,2025,Mobile App,1241756.18,2090,581,30,814
2025-09-22,2025,Online,2605005.62,4192,1156,30,1373
2025-09-23,2025,In-Store,4920940.5,8168,2246,30,2188
2025-09-23,2025,Mobile App,1226815.05,2081,602,30,777
2025-09-23,2025,Online,2686873.96,4308,1217,30,1358
2025-09-24,2025,In-Store,4890799.51,7991,2170,30,2124
2025-09-24,2025,Mobile App,1316825.75,2098,589,30,814
2025-09-24,2025,Online,2586533.04,4162,1162,30,1365
2025-09-25,2025,In-Store,5446302.11,8586,2255,30,2186
2025-09-25,2025,Mobile App,1217983.87,2096,585,30,794
2025-09-25,2025,Online,2506817.42,4202,1126,30,1358
2025-09-26,2025,In-Store,5085683.37,8124,2240,30,2160
2025-09-26,2025,Mobile App,1302886.77,1964,574,30,768
2025-09-26,2025,Online,2432490.87,4088,1137,30,1383
2025-09-27,2025,In-Store,4864003.41,8066,2239,30,2177
2025-09-27,2025,Mobile App,1264395.96,2040,557,30,783
2025-09-27,2025,Online,2525363.7,4149,1182,30,1371
2025-09-28,2025,In-Store,4878219.52,7793,2176,30,2106
2025-09-28,2025,Mobile App,1303578.31,2142,610,30,819
2025-09-28,2025,Online,2765058.81,4349,1204,30,1426
2025-09-29,2025,In-Store,4822511.59,7856,2213,30,2138
2025-09-29,2025,Mobile App,1251176.97,2159,587,30,802
2025-09-29,2025,Online,2726479.09,4383,1196,30,1417
2025-09-30,2025,In-Store,4879186.56,7976,2189,30,2133
2025-09-30,2025,Mobile App,1273078.8,2133,580,30,786
2025-09-30,2025,Online,2686099.14,4389,1189,30,1425
2025-10-01,2025,In-Store,4687697.62,7605,2090,30,2091
2025-10-01,2025,Mobile App,1180505.57,2043,584,30,769
2025-10-01,2025,Online,2528440.0,4105,1116,30,1326
2025-10-02,2025,In-Store,4639822.04,7478,2105,30,2091
2025-10-02,2025,Mobile App,1242259.22,1947,548,30,790
2025-10-02,2025,Online,2713667.25,4311,1210,30,1420
2025-10-03,2025,In-Store,4774878.25,7687,2097,30,2107
2025-10-03,2025,Mobile App,1210048.14,2081,587,30,850
2025-10-03,2025,Online,2669014.47,4384,1181,30,1435
2025-10-04,2025,In-Store,4697870.63,7566,2107,30,2084
2025-10-04,2025,Mobile App,1199504.86,1977,549,30,742
2025-10-04,2025,Online,2506635.0,3917,1110,30,1322
2025-10-05,2025,In-Store,4762759.03,7772,2167,30,2142
2025-10-05,2025,Mobile App,1319784.0,2137,588,30,794
2025-10-05,2025,Online,2646299.61,4129,1141,30,1331
2025-10-06,2025,In-Store,4647596.51,7669,2139,30,2085
2025-10-06,2025,Mobile App,1249028.57,2107,585,30,801
2025-10-06,2025,Online,2671698.65,4305,1181,30,1414
2025-10-07,2025,In-Store,4950226.31,7954,2154,30,2094
2025-10-07,2025,Mobile App,1441130.02,2246,593,30,860
2025-10-07,2025,Online,2815650.77,4394,1181,30,1406
2025-10-08,2025,In-Store,4927053.57,7853,2162,30,2081
2025-10-08,2025,Mobile App,1370303.97,2205,577,30,828
2025-10-08,2025,Online,2643285.69,4259,1165,30,1387
2025-10-09,2025,In-Store,4627108.95,7399,2062,30,2048
2025-10-09,2025,Mobile App,1345782.9,2084,572,30,798
2025-10-09,2025,Online,2623183.9,4319,1181,30,1364
2025-10-10,2025,In-Store,4745211.34,7706,2139,30,2119
2025-10-10,2025,Mobile App,1180363.56,1943,548,30,774
2025-10-10,2025,Online,2384983.42,4054,1111,30,1329
2025-10-11,2025,In-Store,5020469.08,7741,2125,30,2128
2025-10-11,2025,Mobile App,1316568.85,2042,544,30,796
2025-10-11,2025,Online,2647923.03,4083,1129,30,1362
2025-10-12,2025,In-Store,4878595.41,7878,2160,30,2140
2025-10-12,2025,Mobile App,1330601.42,2025,550,30,801
2025-10-12,2025,Online,2605977.92,4231,1129,30,1364
2025-10-13,2025,In-Store,4695355.51,7566,2131,30,2090
2025-10-13,2025,Mobile App,1254315.47,2048,567,30,763
2025-10-13,2025,Online,2595197.1,4094,1146,30,1392
2025-10-14,2025,In-Store,4833116.57,7870,2139,30,2123
2025-10-14,2025,Mobile App,1365104.38,2250,595,30,835
2025-10-14,2025,Online,2835991.02,4382,1200,30,1444
2025-10-15,2025,In-Store,4597372.46,7429,2113,30,2067
2025-10-15,2025,Mobile App,1165675.16,1930,550,30,743
2025-10-15,2025,Online,2711291.18,4331,1177,30,1388
2025-10-16,2025,In-Store,4727166.23,7765,2133,30,2134
2025-10-16,2025,Mobile App,1254381.76,2096,582,30,794
2025-10-16,2025,Online,2689974.21,4257,1159,30,1388
2025-10-17,2025,In-Store,4382794.87,7231,2072,30,2030
2025-10-17,2025,Mobile App,1236959.59,2041,588,30,801
2025-10-17,2025,Online,2226286.82,3903,1126,30,1318
2025-10-18,2025,In-Store,4739553.53,7696,2114,30,2125
2025-10-18,2025,Mobile App,1237315.59,2077,565,30,784
2025-10-18,2025,Online,2722586.57,4292,1201,30,1425
2025-10-19,2025,In-Store,4677077.22,7732,2118,30,2128
2025-10-19,2025,Mobile App,1269114.21,2120,597,30,810
2025-10-19,2025,Online,2377757.72,4010,1123,30,1375
2025-10-20,2025,In-Store,4595629.9,7692,2118,30,2101
2025-10-20,2025,Mobile App,1305631.32,2102,578,30,820
2025-10-20,2025,Online,2607634.87,4235,1150,30,1398
2025-10-21,2025,In-Store,4609846.95,7389,2115,30,2081
2025-10-21,2025,Mobile App,1213057.7,2025,567,30,762
2025-10-21,2025,Online,2415064.67,4029,1145,30,1356
2025-10-22,2025,In-Store,4381719.0,7295,2047,30,2056
2025-10-22,2025,Mobile App,1154211.73,2018,573,30,775
2025-10-22,2025,Online,2384189.77,4119,1148,30,1339
2025-10-23,2025,In-Store,4388959.56,7090,2049,30,2026
2025-10-23,2025,Mobile App,1292542.0,2244,586,30,830
2025-10-23,2025,Online,2439479.94,4097,1132,30,1355
2025-10-24,2025,In-Store,4680304.41,7563,2133,30,2121
2025-10-24,2025,Mobile App,1245038.63,2008,539,30,764
2025-10-24,2025,Online,2574185.39,4073,1132,30,1363
2025-10-25,2025,In-Store,4715116.5,7531,2101,30,2074
2025-10-25,2025,Mobile App,1135295.1,1868,516,30,722
2025-10-25,2025,Online,2404750.41,4085,1117,30,1344
2025-10-26,2025,In-Store,4830525.04,7759,2118,30,2119
2025-10-26,2025,Mobile App,1193361.47,1917,545,30,747
2025-10-26,2025,Online,2532147.45,4135,1146,30,1417
2025-10-27,2025,In-Store,4679436.13,7473,2065,30,2083
2025-10-27,2025,Mobile App,1394435.4,2205,613,30,847
2025-10-27,2025,Online,2329158.35,3773,1073,30,1293
2025-10-28,2025,In-Store,4606710.9,7345,2066,30,2016
2025-10-28,2025,Mobile App,1282988.33,2056,587,30,788
2025-10-28,2025,Online,2551867.19,4135,1133,30,1369
2025-10-29,2025,In-Store,4597264.87,7418,2083,30,2116
2025-10-29,2025,Mobile App,1124545.25,1898,525,30,734
2025-10-29,2025,Online,2515654.3,4179,1152,30,1362
2025-10-30,2025,In-Store,4752358.21,7694,2202,30,2170
2025-10-30,2025,Mobile App,1322513.29,2128,589,30,792
2025-10-30,2025,Online,2581507.43,4071,1134,30,1371
2025-10-31,2025,In-Store,4713718.21,7660,2109,30,2146
2025-10-31,2025,Mobile App,1386045.82,2158,585,30,820
2025-10-31,2025,Online,2427786.91,3983,1120,30,1366
2025-11-01,2025,In-Store,6003271.11,9430,2658,30,2397
2025-11-01,2025,Mobile App,1633019.84,2504,699,30,901
2025-11-01,2025,Online,3258375.42,5128,1416,30,1658
2025-11-02,2025,In-Store,5620998.13,8845,2476,30,2315
2025-11-02,2025,Mobile App,1513335.96,2443,701,30,930
2025-11-02,2025,Online,3057755.77,4652,1327,30,1560
2025-11-03,2025,In-Store,5579065.58,8937,2575,30,2402
2025-11-03,2025,Mobile App,1605295.48,2459,670,30,919
2025-11-03,2025,Online,3231668.44,4917,1375,30,1574
2025-11-04,2025,In-Store,5413705.36,8859,2495,30,2305
2025-11-04,2025,Mobile App,1568984.48,2534,700,30,953
2025-11-04,2025,Online,3116150.26,4978,1418,30,1580
2025-11-05,2025,In-Store,5721198.5,9039,2563,30,2417
2025-11-05,2025,Mobile App,1731480.14,2689,737,30,979
2025-11-05,2025,Online,3131854.19,4922,1425,30,1565
2025-11-06,2025,In-Store,5293168.83,8681,2494,30,2405
2025-11-06,2025,Mobile App,1618200.88,2471,700,30,951
2025-11-06,2025,Online,3095703.29,4972,1417,30,1596
